#Feature ID,Domain,Phylum ,Class,Order,Family,Genus,Species,Strain
ee23936eb7d1dd1c67d0bfa7f12f9454,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,,,ee23936eb7d1dd1c67d0bfa7f12f9454
79c9235ff041fe76f6dc89a18c5a222a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,uncultured soil bacterium,79c9235ff041fe76f6dc89a18c5a222a
fd3acdbb6eaf9e3669c9f303a6fa0b28,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,,fd3acdbb6eaf9e3669c9f303a6fa0b28
df5a202cb8b5dd965d25b663c02af8d0,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,df5a202cb8b5dd965d25b663c02af8d0
5d471679671f124517f5f7645de1bcd4,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Ferrovibrio,,5d471679671f124517f5f7645de1bcd4
562ea8faf92f1c4d7ac2b4836fd2c62b,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,,562ea8faf92f1c4d7ac2b4836fd2c62b
a07da86a91a8a246c06196fae2f4966d,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,uncultured bacterium,a07da86a91a8a246c06196fae2f4966d
997e412f8e2958b5ba002594bbd1bf11,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,997e412f8e2958b5ba002594bbd1bf11
eb62caf70cc834f23d2bc8ad7d74194d,Bacteria,Actinobacteria,Actinobacteria,,,,,eb62caf70cc834f23d2bc8ad7d74194d
c1d9eada909d2d5dbe078f25f1038508,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,c1d9eada909d2d5dbe078f25f1038508
6b6a251e1a27d42d1f9c86164776e619,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,uncultured bacterium,6b6a251e1a27d42d1f9c86164776e619
f4a7909b071e30dcddb199dade2836f5,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,metagenome,metagenome,f4a7909b071e30dcddb199dade2836f5
86c3e496d34978d1db9616421ccbaa3b,Bacteria,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Thioreductor,uncultured bacterium,86c3e496d34978d1db9616421ccbaa3b
f8c45d08721a7d609ff4f87894d46cc8,Bacteria,,,,,,,f8c45d08721a7d609ff4f87894d46cc8
e38c766d90d9e552ff7547b04297d9aa,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,e38c766d90d9e552ff7547b04297d9aa
02d22cf5cd8f11940eceb737041f682c,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,02d22cf5cd8f11940eceb737041f682c
a3c44910e886f24f49b3919dbad49734,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,,a3c44910e886f24f49b3919dbad49734
e739dae8872120bd9c58ff3f4afc28b3,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrionales bacterium RIFCSPHIGHO2_01_FULL_40_29,e739dae8872120bd9c58ff3f4afc28b3
e99ad750efaa341c938b993bcc9b5c6c,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,e99ad750efaa341c938b993bcc9b5c6c
59b320be4c8efc3c21ba0174af8a9bed,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,59b320be4c8efc3c21ba0174af8a9bed
6096338ca59b7f4fb43d00a9fd04c4a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,6096338ca59b7f4fb43d00a9fd04c4a5
1e284eb6ad387193528e72c39c1d4225,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,uncultured,uncultured delta proteobacterium,1e284eb6ad387193528e72c39c1d4225
feceba4a638be31ee4b7e03b883a9305,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,,,,feceba4a638be31ee4b7e03b883a9305
219a620aa72de55cbcdf5d38d6b93f86,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polynucleobacter,,219a620aa72de55cbcdf5d38d6b93f86
72967205ff3ab4e2b94338df82f37ed1,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,72967205ff3ab4e2b94338df82f37ed1
ad9e0017fee8f1eaaf3c142b2c9fa459,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,,ad9e0017fee8f1eaaf3c142b2c9fa459
5815b9bf9d8b64a6ba7673bfdcff225f,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,,5815b9bf9d8b64a6ba7673bfdcff225f
dbd2e1be04719986b3c08f223f6d3448,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,uncultured Cellvibrio sp.,dbd2e1be04719986b3c08f223f6d3448
d7926eba30ca0f01bac6fc5d090e9ab9,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,d7926eba30ca0f01bac6fc5d090e9ab9
302143e5253b0dff338e0debf9c95bf9,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,,302143e5253b0dff338e0debf9c95bf9
1796900dae285413be92f955fa8e18e6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1796900dae285413be92f955fa8e18e6
6c2acf748051e7947aa4d89ff6d1bd2c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,6c2acf748051e7947aa4d89ff6d1bd2c
e01f01c3fbe4003cb42e41c66644f3e9,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,,,,e01f01c3fbe4003cb42e41c66644f3e9
da1b4ba32d1e18f21f878eb2b41c9cb6,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,,da1b4ba32d1e18f21f878eb2b41c9cb6
bcb42798207706f28243ddde0205558c,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,bcb42798207706f28243ddde0205558c
b4f19da5f5c2c2c5608bf1172496520d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,b4f19da5f5c2c2c5608bf1172496520d
9f5bf0bf0fa780be0b7ab197316e91c4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polynucleobacter,,9f5bf0bf0fa780be0b7ab197316e91c4
ef10350c2e73a3b1679aab84d3d38421,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,ef10350c2e73a3b1679aab84d3d38421
ee279c64d4b8ca7b8abd12858f46f0b7,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Chroococcidiopsaceae,Aliterella CENA595,cyanobacterium OU_20,ee279c64d4b8ca7b8abd12858f46f0b7
fbc0d28c02aad50d168fe81446d181bf,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,fbc0d28c02aad50d168fe81446d181bf
7720f160d60f6042630db6310e78a197,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,,7720f160d60f6042630db6310e78a197
5d9842e138915f5f6e05a9b5ec5bfa19,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,5d9842e138915f5f6e05a9b5ec5bfa19
0dd5a3e67bd26cf4527ded68be442984,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome,0dd5a3e67bd26cf4527ded68be442984
c39ea129388a077989abed2081b5fe88,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,,c39ea129388a077989abed2081b5fe88
a106bc77473d5c826a94972b9ff12953,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured bacterium,a106bc77473d5c826a94972b9ff12953
e4d1a7edc70a5b859d68e0146708f3fa,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,uncultured,,e4d1a7edc70a5b859d68e0146708f3fa
7ed766b10cea20bbbb4c1e8423d126f3,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,,7ed766b10cea20bbbb4c1e8423d126f3
32e30248db2c06b7189065b8f63c0792,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,32e30248db2c06b7189065b8f63c0792
a03e297d34ac672d673b3253093914e4,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome,a03e297d34ac672d673b3253093914e4
00446119cb187e68ed5bdd0d523e0dc7,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,00446119cb187e68ed5bdd0d523e0dc7
87a918f2af94ff451dd1f9ada0c46ecb,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,87a918f2af94ff451dd1f9ada0c46ecb
4426cf6ac1c4cb65f4fddafd2d57c8bc,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,4426cf6ac1c4cb65f4fddafd2d57c8bc
53a7a37e2eaf51d5e4b53d03edeb116c,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured proteobacterium,uncultured proteobacterium,uncultured proteobacterium,53a7a37e2eaf51d5e4b53d03edeb116c
bcba47620c299fd34809f143e3d26dff,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,bcba47620c299fd34809f143e3d26dff
aee83626bf99f96165a5c90cc9511595,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,aee83626bf99f96165a5c90cc9511595
f2e11183a84f5734559569cf9d2e3210,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,Gallionella,,f2e11183a84f5734559569cf9d2e3210
3d3b8456f25a94a5fb654d950d89ff7a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,3d3b8456f25a94a5fb654d950d89ff7a
8bdeefe80b751c6b78e7ddeb90b4379e,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,8bdeefe80b751c6b78e7ddeb90b4379e
f8ae1e290e95e28572ada1e76b839cdd,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,metagenome,f8ae1e290e95e28572ada1e76b839cdd
aa8553ebd7e5dcc37bd9437e0cbe425e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,aa8553ebd7e5dcc37bd9437e0cbe425e
867881e11f7992c6a7fb7fedbcc094c5,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodopila,uncultured bacterium,867881e11f7992c6a7fb7fedbcc094c5
8bc601dcb7b65c470ddf1ad2d2842fe2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,8bc601dcb7b65c470ddf1ad2d2842fe2
4a8ac631be7abcf7ee56a31ab3a0643d,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,metagenome,metagenome,4a8ac631be7abcf7ee56a31ab3a0643d
af27577de5edb10c09f7fc19b9ca45ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,af27577de5edb10c09f7fc19b9ca45ca
b10c22ab3d918cc36d964528acf97ef4,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,,,b10c22ab3d918cc36d964528acf97ef4
4bd1bf5ab58039b778e18136f3ed1296,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,4bd1bf5ab58039b778e18136f3ed1296
88f945dfa02a09efe393ff524db5184f,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,,88f945dfa02a09efe393ff524db5184f
4c7029e9e6c0202a448b8725abb0ff76,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,uncultured soil bacterium,uncultured soil bacterium,4c7029e9e6c0202a448b8725abb0ff76
8bf32ba476f7f04219294c94f4899c93,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,metagenome,8bf32ba476f7f04219294c94f4899c93
017a196588bdc93418f4ac63ce2067e9,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,017a196588bdc93418f4ac63ce2067e9
2de82dd0eab4d748bd5212f97debae1d,Bacteria,Actinobacteria,Actinobacteria,PeM15,,,,2de82dd0eab4d748bd5212f97debae1d
d56e5ac31cfe9e5dea7d4a63d13f1232,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,,,,d56e5ac31cfe9e5dea7d4a63d13f1232
92202a98627b3c04170e20881b3ded92,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter indicus,92202a98627b3c04170e20881b3ded92
a1d1836883de15eda09f8a32755ba4bd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,a1d1836883de15eda09f8a32755ba4bd
fea19ccfe34b822957223c58755bf87f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,fea19ccfe34b822957223c58755bf87f
cdcc3afd3d944a689480601359e3c039,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,,,cdcc3afd3d944a689480601359e3c039
e84c32bc1e16ef1ae04b3ecd485343b5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e84c32bc1e16ef1ae04b3ecd485343b5
8525b46638888c72a5ed7d6a44176fe9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,8525b46638888c72a5ed7d6a44176fe9
aac88ddc4d0f553f717d670e8ca44d8a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,aac88ddc4d0f553f717d670e8ca44d8a
00f6420b67b3c5b1927922908d32435a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,00f6420b67b3c5b1927922908d32435a
e70890a99f15fd000c70f9d1a4ec50c4,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,,e70890a99f15fd000c70f9d1a4ec50c4
503011fd395b43c652c0ad7bb3a0f31e,Bacteria,,,,,,,503011fd395b43c652c0ad7bb3a0f31e
f5dceaa232a9d10abfab64ad8fc14b0a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,f5dceaa232a9d10abfab64ad8fc14b0a
8ba8d462bcfca4f3dffd540c2595af0e,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella,,8ba8d462bcfca4f3dffd540c2595af0e
9eab7a1249300ee6e9757c224201f94d,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,9eab7a1249300ee6e9757c224201f94d
024a38705aaeed6b2d873d01381999aa,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,024a38705aaeed6b2d873d01381999aa
6cf800ba523e41ee16505796763eee3f,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,,6cf800ba523e41ee16505796763eee3f
ab376ee01d9e534b5cc7498b2ae619fd,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,,ab376ee01d9e534b5cc7498b2ae619fd
d49577cfd16caefe467ea8a6b8ebf579,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome,d49577cfd16caefe467ea8a6b8ebf579
304d1a8fe851969c2eb82c85f9f88c11,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,304d1a8fe851969c2eb82c85f9f88c11
8b2494a11c2f75ef0302082e2b542682,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,8b2494a11c2f75ef0302082e2b542682
123fa4546d88beaa1017c112c3c600cc,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,123fa4546d88beaa1017c112c3c600cc
4c6613e245dbf4170060c48b3583214a,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia,,4c6613e245dbf4170060c48b3583214a
3fec7111a2c9db0a8a26836e192eb914,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,,3fec7111a2c9db0a8a26836e192eb914
a743f3662545d1b0e3bb247ffd2e20fa,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,uncultured bacterium,a743f3662545d1b0e3bb247ffd2e20fa
9c886d46813a724862c055b0ed46e86d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a marine group,marine metagenome,9c886d46813a724862c055b0ed46e86d
8e1fcb8692644bf30ce83fad6969b23e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,8e1fcb8692644bf30ce83fad6969b23e
3c8a9630951999d2b809868618b05848,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,3c8a9630951999d2b809868618b05848
368456f83a5a92635772449b3a6f9d32,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,368456f83a5a92635772449b3a6f9d32
f23c41b25a889f4318ed47a291fdc587,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,f23c41b25a889f4318ed47a291fdc587
45796f7b831941fc31c5d50f4610686a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,45796f7b831941fc31c5d50f4610686a
47a20960d0204a1f9909d1eb4812f832,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,47a20960d0204a1f9909d1eb4812f832
317999165c74566a95b22617a6932402,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,317999165c74566a95b22617a6932402
95409f0f627d9bbbad895d1fd1fbb228,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium contig00007,95409f0f627d9bbbad895d1fd1fbb228
6b00ebe23988d37fa2efcd223206002a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,6b00ebe23988d37fa2efcd223206002a
6d1e98d3f832801fd27dce78c4d623e2,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,6d1e98d3f832801fd27dce78c4d623e2
8421996edb409be2efcdfeae6fc6cda2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,8421996edb409be2efcdfeae6fc6cda2
db4f44591daf48c5c6ef80a8c89bff9f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,db4f44591daf48c5c6ef80a8c89bff9f
c59cef78b690d387bd39841a8d58ee8f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,c59cef78b690d387bd39841a8d58ee8f
9288703560391842cf12337a858782a4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,uncultured bacterium,9288703560391842cf12337a858782a4
33b560896ecff3aef2cbf7ea90a7fc68,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,33b560896ecff3aef2cbf7ea90a7fc68
60828e70a7f4f35c0badbbf562c86621,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,60828e70a7f4f35c0badbbf562c86621
ff54c5c3ff328bfdcd1b2354f5af0ae1,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,ff54c5c3ff328bfdcd1b2354f5af0ae1
820f3b1564238fd7ab59403a782998b8,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,820f3b1564238fd7ab59403a782998b8
25cb02fb17426d878afd69a79572b858,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,,25cb02fb17426d878afd69a79572b858
eed53f5aa4a5d05a3f755eaf7a74d2ba,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,uncultured deep-sea bacterium,eed53f5aa4a5d05a3f755eaf7a74d2ba
ba5a1af3041968e65cc60a84caf94e37,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,,ba5a1af3041968e65cc60a84caf94e37
4da1ab0190b065b4136bce78f2a475b7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,,4da1ab0190b065b4136bce78f2a475b7
a42d75343f92453ea9569403ad04c589,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,a42d75343f92453ea9569403ad04c589
b6fe0e26a456e77003e22e6621a972db,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,uncultured Desulfuromonadales bacterium,uncultured Desulfuromonadales bacterium,uncultured Desulfuromonadales bacterium,b6fe0e26a456e77003e22e6621a972db
a7166c0fcecb4fa3ee66e4a4bf3542c6,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,,a7166c0fcecb4fa3ee66e4a4bf3542c6
b396df71ff4bad780a6862032851bce5,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,b396df71ff4bad780a6862032851bce5
ce8bf9a9e49baae00e6495f54d435883,Bacteria,Planctomycetes,vadinHA49,,,,,ce8bf9a9e49baae00e6495f54d435883
2fcf4b575901d3f1184884f4b4319d2c,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,uncultured,Ambiguous_taxa,2fcf4b575901d3f1184884f4b4319d2c
d3c5b787f0ca71a9b39ff87ee8733a30,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,,d3c5b787f0ca71a9b39ff87ee8733a30
80b82c1d8e5f94d7014a7c736e761493,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1 aquatic group,,80b82c1d8e5f94d7014a7c736e761493
d78d32f5bc4b3c93e894d7eea4243f05,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,,d78d32f5bc4b3c93e894d7eea4243f05
7e190605a47f22e612b10beaa218cc6d,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,7e190605a47f22e612b10beaa218cc6d
cfce7bbd6cf5c0644f74b4940e5cc7f9,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,metagenome,metagenome,cfce7bbd6cf5c0644f74b4940e5cc7f9
3b19697af6268cb40e863240e5d55a83,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured bacterium,3b19697af6268cb40e863240e5d55a83
4d5467aeaa75e026c74956f5af397574,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Hemiselmis virescens,Hemiselmis virescens,Hemiselmis virescens,4d5467aeaa75e026c74956f5af397574
d9f7d1bb4d654d0e3a2d06621a467d5a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,d9f7d1bb4d654d0e3a2d06621a467d5a
f30f81ff3bcfb9c8e37025edd3d4d3d5,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,Ambiguous_taxa,f30f81ff3bcfb9c8e37025edd3d4d3d5
64223c9ef560d611f5b9e7e5e78eb7ff,Bacteria,Proteobacteria,,,,,,64223c9ef560d611f5b9e7e5e78eb7ff
21b3707a592c1022a9595c1bcf7e710a,Bacteria,,,,,,,21b3707a592c1022a9595c1bcf7e710a
303ff181f350bdf1c68e014617105f70,Bacteria,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,,303ff181f350bdf1c68e014617105f70
6fbb2af303cc164f21ac0e704e965dc5,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured bacterium,6fbb2af303cc164f21ac0e704e965dc5
3e6472c1868fd08db580abd3edfbfc32,Bacteria,Proteobacteria,,,,,,3e6472c1868fd08db580abd3edfbfc32
9d5fa8335722caf15c7501355831afdd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured bacterium,9d5fa8335722caf15c7501355831afdd
bddaaef1fdfe0bee217e527283e02ff0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,Ambiguous_taxa,bddaaef1fdfe0bee217e527283e02ff0
22a4f5824c63f29d5b678d9184280316,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,22a4f5824c63f29d5b678d9184280316
2cdd1395fd61eaf7809f1eccbd23398f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,2cdd1395fd61eaf7809f1eccbd23398f
372541f0d98386da9165cb9e12c6595f,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,372541f0d98386da9165cb9e12c6595f
2da7fcfea71e00b8a0e9eb5bc462f812,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,,,2da7fcfea71e00b8a0e9eb5bc462f812
14a0e05106135e35f3516fe52964651f,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter cibarius,14a0e05106135e35f3516fe52964651f
f7f3a5b08b858e3399ee253e7e03d0f2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,f7f3a5b08b858e3399ee253e7e03d0f2
